category,district,total_events,avg_price_pkr,total_purchases,top_buyer_region	
Leather_Khussa,Sibbi,1,1978.00,0,Local_Pakistan	
Leather_Khussa,Khuzdar,2,2130.00,1,Saudi_Arabia	
Leather_Khussa,Gwadar,1,910.00,0,USA	
Leather_Khussa,Quetta,1,2367.00,0,UAE	
Leather_Khussa,Kalat,1,2011.00,0,UAE	
Leather_Khussa,Khuzdar,1,3298.00,1,Iran	
Leather_Khussa,Zhob,1,2520.00,0,Saudi_Arabia	
Leather_Khussa,Quetta,1,3971.00,1,UAE	
Leather_Khussa,Zhob,1,867.00,0,Oman	
Leather_Khussa,Quetta,3,2170.33,1,UK	
Leather_Khussa,Gwadar,1,1150.00,0,Local_Pakistan	
Leather_Khussa,Quetta,1,2402.00,1,Saudi_Arabia	
Leather_Khussa,Khuzdar,1,1959.00,0,UK	
Leather_Khussa,Zhob,1,3278.00,0,UAE	
Leather_Khussa,Turbat,1,2338.00,0,Local_Pakistan	
Leather_Khussa,Nushki,1,1381.00,0,Saudi_Arabia	
Leather_Khussa,Kalat,1,1790.00,0,Local_Pakistan	
Leather_Khussa,Quetta,1,1734.00,0,Local_Pakistan	
Leather_Khussa,Kalat,1,1003.00,0,Iran	
Leather_Khussa,Chaman,1,1837.00,1,UK	
Leather_Khussa,Quetta,1,2054.00,0,UK	
Leather_Khussa,Turbat,1,3836.00,0,Local_Pakistan	
Leather_Khussa,Gwadar,1,1704.00,0,Saudi_Arabia	
Leather_Khussa,Turbat,1,1724.00,0,Local_Pakistan	
Leather_Khussa,Sibbi,1,3165.00,0,USA	
Leather_Khussa,Turbat,1,1557.00,0,Oman	
Leather_Khussa,Quetta,1,3455.00,0,Saudi_Arabia	
Leather_Khussa,Khuzdar,1,3232.00,0,USA	
Leather_Khussa,Nushki,1,3522.00,0,UK	
Leather_Khussa,Quetta,1,1007.00,0,Saudi_Arabia	
Leather_Khussa,Turbat,1,3544.00,0,Oman	
Leather_Khussa,Chaman,1,2220.00,0,UK	
Leather_Khussa,Turbat,1,1610.00,1,Iran	
Leather_Khussa,Zhob,1,1712.00,0,USA	
Leather_Khussa,Khuzdar,1,3363.00,0,Oman	
Leather_Khussa,Turbat,1,2936.00,1,UAE	
Leather_Khussa,Quetta,1,2637.00,0,USA	
Leather_Khussa,Panjgur,1,3782.00,0,USA	
Leather_Khussa,Quetta,1,1730.00,0,Oman	
Leather_Khussa,Kalat,1,3338.00,1,Saudi_Arabia	
Leather_Khussa,Panjgur,1,1834.00,0,UK	
Leather_Khussa,Turbat,1,3965.00,0,UAE	
Leather_Khussa,Quetta,1,687.00,0,Saudi_Arabia	
Leather_Khussa,Chaman,2,1075.50,0,Iran	
Leather_Khussa,Kalat,1,3133.00,1,USA	
Leather_Khussa,Quetta,1,3516.00,1,Saudi_Arabia	
Leather_Khussa,Nushki,1,2267.00,0,Iran	
Leather_Khussa,Panjgur,1,1758.00,0,Local_Pakistan	
Leather_Khussa,Gwadar,1,3215.00,0,UAE	
Leather_Khussa,Zhob,1,1849.00,0,Local_Pakistan	
Leather_Khussa,Khuzdar,1,2310.00,1,UAE	
Leather_Khussa,Quetta,1,2335.00,0,Iran	
Leather_Khussa,Zhob,1,2743.00,0,Iran	
Leather_Khussa,Turbat,1,2285.00,0,Local_Pakistan	
Leather_Khussa,Gwadar,1,2443.00,0,Iran	
Leather_Khussa,Nushki,1,1105.00,0,Saudi_Arabia	
Leather_Khussa,Khuzdar,1,1519.00,0,Iran	
Leather_Khussa,Sibbi,1,2053.00,0,Oman	
Leather_Khussa,Turbat,1,1579.00,0,UK	
Leather_Khussa,Sibbi,1,3181.00,0,UK	
Leather_Khussa,Turbat,2,1298.00,1,UAE	
Leather_Khussa,Panjgur,1,641.00,1,Iran	
Leather_Khussa,Turbat,1,2078.00,0,Saudi_Arabia	
Leather_Khussa,Sibbi,1,2690.00,0,USA	
Leather_Khussa,Zhob,1,2540.00,1,Saudi_Arabia	
Leather_Khussa,Turbat,1,2941.00,0,UAE	
Leather_Khussa,Khuzdar,1,3003.00,0,Oman	
Leather_Khussa,Gwadar,1,3719.00,0,Oman	
Leather_Khussa,Quetta,1,3555.00,0,Oman	
Leather_Khussa,Turbat,1,1307.00,0,Iran	
Leather_Khussa,Gwadar,2,2291.50,0,UAE	
Leather_Khussa,Chaman,1,1121.00,0,Oman	
Leather_Khussa,Kalat,2,3381.50,1,Oman	
Leather_Khussa,Turbat,1,2113.00,0,Oman	
Leather_Khussa,Panjgur,1,3647.00,0,UAE	
Leather_Khussa,Gwadar,1,3367.00,0,Saudi_Arabia	
Leather_Khussa,Khuzdar,1,1036.00,0,Iran	
Leather_Khussa,Gwadar,1,2632.00,0,Saudi_Arabia	
Leather_Khussa,Chaman,1,2896.00,0,Saudi_Arabia	
Leather_Khussa,Sibbi,1,2775.00,0,UAE	
Leather_Khussa,Quetta,1,3465.00,0,Local_Pakistan	
Leather_Khussa,Panjgur,1,3897.00,0,UAE	
Leather_Khussa,Zhob,1,1503.00,0,Saudi_Arabia	
Leather_Khussa,Chaman,1,2913.00,0,Oman	
Leather_Khussa,Gwadar,1,894.00,0,UK	
Leather_Khussa,Sibbi,1,1024.00,0,UAE	
Leather_Khussa,Gwadar,1,1769.00,1,Iran	
Leather_Khussa,Sibbi,1,975.00,1,UK	
Leather_Khussa,Khuzdar,1,1653.00,1,USA	
Leather_Khussa,Gwadar,1,1285.00,0,UAE	
Leather_Khussa,Turbat,1,3545.00,0,UK	
Leather_Khussa,Sibbi,1,1442.00,1,USA	
Leather_Khussa,Quetta,1,820.00,0,Saudi_Arabia	
Leather_Khussa,Khuzdar,1,1317.00,0,UK	
Leather_Khussa,Turbat,1,1752.00,1,UK	
Leather_Khussa,Nushki,1,2505.00,0,UAE	
Leather_Khussa,Quetta,2,2853.00,0,Oman	
Leather_Khussa,Zhob,1,1161.00,0,Oman	
Leather_Khussa,Khuzdar,1,3438.00,1,UK	
Leather_Khussa,Gwadar,1,3795.00,0,Iran	
Leather_Khussa,Turbat,1,1545.00,0,Iran	
Leather_Khussa,Quetta,1,3557.00,0,USA	
Leather_Khussa,Gwadar,1,3546.00,1,Saudi_Arabia	
Leather_Khussa,Sibbi,1,714.00,0,UK	
Leather_Khussa,Quetta,1,2618.00,0,Saudi_Arabia	
Leather_Khussa,Gwadar,1,1429.00,0,Saudi_Arabia	
Leather_Khussa,Turbat,1,982.00,0,UK	
Leather_Khussa,Kalat,1,1852.00,0,UAE	
Leather_Khussa,Sibbi,1,1851.00,0,UAE	
Leather_Khussa,Quetta,1,2528.00,0,Iran	
Leather_Khussa,Panjgur,1,3244.00,1,Iran	
Leather_Khussa,Turbat,2,1729.50,1,Iran	
Leather_Khussa,Khuzdar,1,1953.00,0,Saudi_Arabia	
Leather_Khussa,Gwadar,1,1670.00,0,Oman	
Leather_Khussa,Nushki,1,647.00,0,UK	
Leather_Khussa,Khuzdar,1,1859.00,0,Iran	
Leather_Khussa,Quetta,2,2683.50,1,Oman	
Leather_Khussa,Khuzdar,1,3000.00,0,UK	
Leather_Khussa,Zhob,1,1303.00,1,USA	
Leather_Khussa,Kalat,1,1401.00,0,Oman	
Leather_Khussa,Khuzdar,1,2012.00,0,UK	
Leather_Khussa,Kalat,1,3686.00,0,Local_Pakistan	
Leather_Khussa,Chaman,1,2804.00,0,Iran	
Leather_Khussa,Quetta,2,2149.50,1,Saudi_Arabia	
Leather_Khussa,Panjgur,1,2438.00,0,UK	
Leather_Khussa,Quetta,1,3140.00,0,Saudi_Arabia	
Leather_Khussa,Panjgur,1,1249.00,0,UK	
Leather_Khussa,Chaman,1,1567.00,0,USA	
Leather_Khussa,Khuzdar,1,1955.00,0,Iran	
Leather_Khussa,Quetta,1,1589.00,1,Iran	
Leather_Khussa,Turbat,1,2564.00,1,USA	
Leather_Khussa,Sibbi,1,2054.00,0,Local_Pakistan	
Leather_Khussa,Quetta,1,923.00,0,UK	
Leather_Khussa,Khuzdar,1,2195.00,0,Local_Pakistan	
Leather_Khussa,Zhob,1,1945.00,0,Saudi_Arabia	
Leather_Khussa,Quetta,1,2565.00,0,Iran	
Leather_Khussa,Gwadar,1,3267.00,0,UAE	
Leather_Khussa,Sibbi,1,1957.00,0,Iran	
Leather_Khussa,Nushki,1,1633.00,0,Oman	
Leather_Khussa,Quetta,1,3219.00,0,Saudi_Arabia	
Leather_Khussa,Khuzdar,1,2856.00,1,UK	
Leather_Khussa,Sibbi,1,2610.00,0,UK	
Leather_Khussa,Zhob,1,3680.00,0,USA	
Leather_Khussa,Turbat,1,987.00,1,USA	
Leather_Khussa,Quetta,1,3551.00,1,Local_Pakistan	
Leather_Khussa,Chaman,1,1951.00,0,UK	
Leather_Khussa,Quetta,2,2136.50,0,UK	
Leather_Khussa,Khuzdar,1,2929.00,0,Oman	
Leather_Khussa,Quetta,1,2721.00,0,Iran	
Leather_Khussa,Gwadar,2,3000.50,0,Local_Pakistan	
Leather_Khussa,Quetta,2,1330.50,0,USA	
Leather_Khussa,Zhob,1,3654.00,0,Oman	
Leather_Khussa,Chaman,1,1443.00,0,USA	
Leather_Khussa,Quetta,1,3689.00,0,Local_Pakistan	
Leather_Khussa,Chaman,1,2787.00,0,USA	
Leather_Khussa,Quetta,1,2499.00,0,UAE	
Leather_Khussa,Kalat,1,3463.00,1,Saudi_Arabia	
Leather_Khussa,Khuzdar,1,3703.00,1,UK	
Leather_Khussa,Turbat,1,1325.00,0,UK	
Leather_Khussa,Zhob,1,1348.00,0,Saudi_Arabia	
Leather_Khussa,Sibbi,1,2978.00,0,Oman	
Leather_Khussa,Nushki,1,3281.00,0,UAE	
Leather_Khussa,Quetta,1,1747.00,0,UAE	
Leather_Khussa,Gwadar,1,3032.00,0,Saudi_Arabia	
Leather_Khussa,Turbat,1,3757.00,0,Local_Pakistan	
Leather_Khussa,Zhob,1,1043.00,1,Saudi_Arabia	
Leather_Khussa,Khuzdar,1,2163.00,0,Iran	
Leather_Khussa,Turbat,1,2445.00,1,Local_Pakistan	
Leather_Khussa,Chaman,1,1134.00,0,UK	
Leather_Khussa,Khuzdar,1,1406.00,0,Saudi_Arabia	
Leather_Khussa,Gwadar,1,2895.00,0,UAE	
Leather_Khussa,Chaman,2,2694.00,0,UK	
Leather_Khussa,Kalat,1,1913.00,0,Local_Pakistan	
Leather_Khussa,Gwadar,1,1225.00,0,USA	
Leather_Khussa,Kalat,1,643.00,0,Oman	
Leather_Khussa,Turbat,2,2067.00,1,Saudi_Arabia	
Leather_Khussa,Quetta,1,629.00,0,Saudi_Arabia	
Leather_Khussa,Nushki,1,2264.00,1,Local_Pakistan	
Leather_Khussa,Khuzdar,1,679.00,0,UAE	
Leather_Khussa,Quetta,2,2372.50,1,Local_Pakistan	
Leather_Khussa,Sibbi,1,1447.00,0,UK	
Leather_Khussa,Nushki,1,3922.00,0,Oman	
Leather_Khussa,Quetta,4,2145.50,0,Oman	
Leather_Khussa,Panjgur,1,1071.00,0,Oman	
Leather_Khussa,Khuzdar,1,1352.00,0,Oman	
Leather_Khussa,Gwadar,1,3127.00,0,USA	
Leather_Khussa,Khuzdar,1,907.00,0,Iran	
Leather_Khussa,Quetta,1,2108.00,0,UAE	
Leather_Khussa,Turbat,1,2103.00,0,Oman	
Leather_Khussa,Sibbi,1,3889.00,0,USA	
Leather_Khussa,Quetta,1,2486.00,0,UK	
Leather_Khussa,Sibbi,1,1855.00,1,UK	
Leather_Khussa,Khuzdar,1,1067.00,0,Local_Pakistan	
Leather_Khussa,Quetta,3,2029.00,0,USA	
Leather_Khussa,Turbat,2,2839.50,0,Oman	
Leather_Khussa,Quetta,2,2486.50,1,Oman	
Leather_Khussa,Turbat,1,3853.00,1,UK	
Leather_Khussa,Nushki,1,3369.00,0,Saudi_Arabia	
Leather_Khussa,Zhob,1,3464.00,0,Local_Pakistan	
Leather_Khussa,Turbat,1,664.00,0,Iran	
Leather_Khussa,Sibbi,1,893.00,0,UAE	
Leather_Khussa,Quetta,2,1913.00,0,USA	
Leather_Khussa,Sibbi,1,2195.00,0,USA	
Leather_Khussa,Quetta,1,3754.00,0,UK	
Leather_Khussa,Nushki,1,3275.00,0,Local_Pakistan	
Leather_Khussa,Quetta,2,3043.00,1,Oman	
Leather_Khussa,Turbat,1,2284.00,0,Iran	
Leather_Khussa,Gwadar,1,3497.00,1,UK	
Leather_Khussa,Sibbi,1,3040.00,0,UK	
Leather_Khussa,Quetta,1,1348.00,0,Saudi_Arabia	
Leather_Khussa,Turbat,1,3367.00,0,UAE	
Leather_Khussa,Zhob,1,2576.00,0,Oman	
Leather_Khussa,Khuzdar,1,2845.00,0,UK	
Leather_Khussa,Quetta,1,3441.00,0,Oman	
Leather_Khussa,Gwadar,1,3020.00,0,USA	
Leather_Khussa,Quetta,1,1244.00,0,Iran	
Leather_Khussa,Nushki,1,2253.00,0,Oman	
Leather_Khussa,Quetta,2,1718.50,0,Local_Pakistan	
Leather_Khussa,Kalat,1,1546.00,0,UAE	
Leather_Khussa,Khuzdar,1,1208.00,0,Oman	
Leather_Khussa,Gwadar,1,3153.00,0,UAE	
Leather_Khussa,Turbat,3,2010.00,0,Iran	
Leather_Khussa,Gwadar,1,1466.00,0,Local_Pakistan	
Leather_Khussa,Sibbi,1,2277.00,0,Iran	
Leather_Khussa,Turbat,1,1997.00,1,Iran	
Leather_Khussa,Quetta,3,3421.67,0,Local_Pakistan	
Leather_Khussa,Turbat,1,2857.00,0,UK	
Leather_Khussa,Quetta,1,1278.00,0,Saudi_Arabia	
Leather_Khussa,Nushki,1,1162.00,0,USA	
Leather_Khussa,Kalat,1,3840.00,0,Local_Pakistan	
Leather_Khussa,Quetta,1,2099.00,0,Saudi_Arabia	
Leather_Khussa,Chaman,1,711.00,0,UK	
Leather_Khussa,Kalat,1,708.00,0,UK	
Leather_Khussa,Zhob,1,3813.00,0,Saudi_Arabia	
Leather_Khussa,Turbat,2,2840.00,0,Oman	
Leather_Khussa,Gwadar,2,2045.00,0,Oman	
Leather_Khussa,Quetta,1,2220.00,1,Iran	
Leather_Khussa,Kalat,1,1489.00,0,UK	
Leather_Khussa,Panjgur,2,2378.00,1,Oman	
Leather_Khussa,Sibbi,1,1982.00,0,Local_Pakistan	
Leather_Khussa,Zhob,1,2302.00,0,USA	
Leather_Khussa,Turbat,1,2126.00,0,Iran	
Leather_Khussa,Quetta,1,836.00,0,Saudi_Arabia	
Leather_Khussa,Chaman,1,3087.00,1,Local_Pakistan	
Leather_Khussa,Nushki,1,1971.00,0,Local_Pakistan	
Leather_Khussa,Turbat,1,3310.00,0,Iran	
Leather_Khussa,Quetta,1,2433.00,0,Oman	
Leather_Khussa,Turbat,1,3779.00,0,Local_Pakistan	
Leather_Khussa,Khuzdar,1,1278.00,0,Iran	
Leather_Khussa,Nushki,1,1176.00,0,Iran	
Leather_Khussa,Gwadar,1,611.00,0,UK	
Leather_Khussa,Sibbi,3,2556.33,1,Iran	
Leather_Khussa,Zhob,1,2901.00,0,Saudi_Arabia	
Leather_Khussa,Gwadar,1,3193.00,0,Local_Pakistan	
Leather_Khussa,Chaman,2,1524.50,0,Saudi_Arabia	
Leather_Khussa,Turbat,1,3049.00,0,Iran	
Leather_Khussa,Zhob,2,2055.50,0,Saudi_Arabia	
Leather_Khussa,Gwadar,1,3703.00,0,Local_Pakistan	
Leather_Khussa,Quetta,2,3080.50,0,UK	
Leather_Khussa,Turbat,1,1877.00,0,UK	
Leather_Khussa,Zhob,1,887.00,1,Local_Pakistan	
Leather_Khussa,Quetta,1,2608.00,0,UAE	
Leather_Khussa,Nushki,1,3884.00,1,Saudi_Arabia	
Leather_Khussa,Quetta,1,2825.00,0,UAE	
Leather_Khussa,Zhob,1,3829.00,0,Saudi_Arabia	
Leather_Khussa,Quetta,2,2952.50,0,Local_Pakistan	
Leather_Khussa,Sibbi,1,3420.00,0,Iran	
Leather_Khussa,Chaman,1,3010.00,1,Oman	
Leather_Khussa,Kalat,1,870.00,0,UK	
Leather_Khussa,Turbat,2,3150.50,0,Local_Pakistan	
Leather_Khussa,Zhob,1,3138.00,0,UK	
Leather_Khussa,Turbat,1,2751.00,0,Saudi_Arabia	
Leather_Khussa,Gwadar,1,825.00,0,Local_Pakistan	
Leather_Khussa,Kalat,2,2895.00,0,Local_Pakistan	
Leather_Khussa,Zhob,1,3621.00,0,Saudi_Arabia	
Leather_Khussa,Nushki,1,868.00,0,Saudi_Arabia	
Leather_Khussa,Quetta,1,3259.00,0,UK	
Leather_Khussa,Zhob,1,3737.00,0,Iran	
Leather_Khussa,Khuzdar,1,1733.00,0,USA	
Leather_Khussa,Quetta,1,1805.00,0,UAE	
Leather_Khussa,Turbat,2,1541.50,0,Local_Pakistan	
Leather_Khussa,Quetta,1,3793.00,0,Iran	
Leather_Khussa,Kalat,1,2195.00,0,UK	
Leather_Khussa,Quetta,2,2501.00,2,Saudi_Arabia	
Leather_Khussa,Turbat,1,2118.00,0,Iran	
Leather_Khussa,Quetta,1,3741.00,0,Iran	
Leather_Khussa,Zhob,1,2967.00,0,UAE	
Leather_Khussa,Khuzdar,1,2338.00,0,Iran	
Leather_Khussa,Quetta,1,2490.00,0,Saudi_Arabia	
Leather_Khussa,Turbat,1,652.00,0,Local_Pakistan	
Leather_Khussa,Zhob,1,2208.00,0,Local_Pakistan	
Leather_Khussa,Quetta,2,3017.00,1,Saudi_Arabia	
Leather_Khussa,Turbat,1,1386.00,0,UAE	
Leather_Khussa,Gwadar,1,660.00,1,Oman	
Leather_Khussa,Quetta,1,882.00,0,UK	
Leather_Khussa,Turbat,1,3638.00,0,Oman	
Leather_Khussa,Khuzdar,1,947.00,0,Oman	
Leather_Khussa,Zhob,1,3317.00,1,Iran	
Leather_Khussa,Turbat,1,950.00,0,Local_Pakistan	
Leather_Khussa,Quetta,1,708.00,0,Saudi_Arabia	
Leather_Khussa,Nushki,1,3069.00,0,USA	
Leather_Khussa,Sibbi,1,1430.00,0,UAE	
Leather_Khussa,Chaman,1,2116.00,0,Local_Pakistan	
Leather_Khussa,Zhob,1,3902.00,0,Saudi_Arabia	
Leather_Khussa,Quetta,1,1468.00,0,Iran	
Leather_Khussa,Turbat,1,2005.00,0,Oman	
Leather_Khussa,Kalat,1,1433.00,0,Local_Pakistan	
Leather_Khussa,Quetta,1,2937.00,0,UK	
Leather_Khussa,Sibbi,1,2236.00,0,Local_Pakistan	
Leather_Khussa,Quetta,1,697.00,0,Oman	
Leather_Khussa,Chaman,1,685.00,0,Oman	
Leather_Khussa,Gwadar,1,2825.00,0,Iran	
Leather_Khussa,Khuzdar,1,782.00,0,USA	
Leather_Khussa,Quetta,1,1456.00,0,UK	
Leather_Khussa,Chaman,1,2739.00,0,Oman	
Leather_Khussa,Gwadar,1,629.00,0,USA	
Leather_Khussa,Turbat,1,3989.00,0,UAE	
Leather_Khussa,Sibbi,1,699.00,0,UK	
Leather_Khussa,Quetta,1,811.00,0,UK	
Leather_Khussa,Turbat,1,3857.00,0,UK	
Leather_Khussa,Sibbi,1,2066.00,1,Iran	
Leather_Khussa,Kalat,1,3316.00,0,UK	
Leather_Khussa,Gwadar,1,649.00,0,UAE	
Leather_Khussa,Quetta,1,2402.00,0,UAE	
Leather_Khussa,Khuzdar,1,1638.00,0,Iran	
Leather_Khussa,Panjgur,1,3947.00,0,Oman	
Leather_Khussa,Quetta,1,1918.00,0,UAE	
Leather_Khussa,Kalat,1,1929.00,1,Iran	
Leather_Khussa,Nushki,1,1355.00,0,USA	
Leather_Khussa,Quetta,1,1313.00,0,Local_Pakistan	
Leather_Khussa,Gwadar,1,680.00,0,Iran	
Leather_Khussa,Turbat,1,3731.00,0,Iran	
Leather_Khussa,Gwadar,2,2603.50,0,Local_Pakistan	
Leather_Khussa,Turbat,2,2828.00,1,USA	
Leather_Khussa,Quetta,1,3740.00,1,Iran	
Leather_Khussa,Turbat,1,812.00,0,USA	
Leather_Khussa,Chaman,1,2499.00,0,Oman	
Leather_Khussa,Turbat,1,1453.00,0,USA	
Leather_Khussa,Gwadar,1,1343.00,0,Local_Pakistan	
Leather_Khussa,Khuzdar,1,2633.00,0,UAE	
Leather_Khussa,Kalat,1,837.00,0,Local_Pakistan	
Leather_Khussa,Nushki,1,3226.00,0,Oman	
Leather_Khussa,Zhob,1,865.00,0,Iran	
Leather_Khussa,Kalat,1,611.00,0,UK	
Leather_Khussa,Khuzdar,1,3250.00,1,UK	
Leather_Khussa,Turbat,1,3150.00,0,Local_Pakistan	
Leather_Khussa,Quetta,2,1851.00,1,Local_Pakistan	
Leather_Khussa,Zhob,1,3268.00,0,Local_Pakistan	
Leather_Khussa,Quetta,1,2488.00,0,Saudi_Arabia	
Leather_Khussa,Chaman,1,1949.00,0,Local_Pakistan	
Leather_Khussa,Zhob,1,3678.00,0,USA	
Leather_Khussa,Kalat,1,3349.00,0,Saudi_Arabia	
Leather_Khussa,Quetta,1,3535.00,0,Saudi_Arabia	
Leather_Khussa,Chaman,2,1801.50,0,Saudi_Arabia	
Leather_Khussa,Panjgur,1,1402.00,0,Local_Pakistan	
Leather_Khussa,Khuzdar,1,2570.00,0,USA	
Leather_Khussa,Nushki,1,2236.00,0,UK	
Leather_Khussa,Gwadar,1,2290.00,0,UK	
Leather_Khussa,Khuzdar,1,2308.00,0,UAE	
Leather_Khussa,Quetta,1,3149.00,1,USA	
Leather_Khussa,Sibbi,1,2038.00,0,USA	
Leather_Khussa,Khuzdar,1,2279.00,0,Iran	
Leather_Khussa,Zhob,1,2130.00,1,Local_Pakistan	
Leather_Khussa,Gwadar,1,691.00,0,Saudi_Arabia	
Leather_Khussa,Zhob,1,1057.00,0,Local_Pakistan	
Leather_Khussa,Turbat,1,3946.00,0,Saudi_Arabia	
Leather_Khussa,Zhob,1,729.00,0,USA	
Leather_Khussa,Sibbi,1,1519.00,1,UK	
Leather_Khussa,Quetta,2,2281.50,0,Oman	
Leather_Khussa,Turbat,2,2006.50,0,Saudi_Arabia	
Leather_Khussa,Kalat,1,1551.00,0,Saudi_Arabia	
Leather_Khussa,Quetta,1,953.00,0,Saudi_Arabia	
Leather_Khussa,Turbat,2,2417.50,2,Iran	
Leather_Khussa,Kalat,1,1264.00,0,Oman	
Leather_Khussa,Gwadar,1,2272.00,0,UAE	
Leather_Khussa,Turbat,1,3454.00,0,Iran	
Leather_Khussa,Khuzdar,2,3052.50,0,Saudi_Arabia	
Leather_Khussa,Quetta,1,3462.00,0,USA	
Leather_Khussa,Khuzdar,2,954.50,0,UK	
Leather_Khussa,Sibbi,2,1674.00,0,Iran	
Leather_Khussa,Chaman,1,3137.00,1,Iran	
Leather_Khussa,Panjgur,1,3336.00,0,Oman	
Leather_Khussa,Quetta,1,3372.00,1,USA	
Leather_Khussa,Chaman,1,2574.00,0,UK	
Leather_Khussa,Quetta,1,1839.00,0,Local_Pakistan	
Leather_Khussa,Nushki,1,991.00,1,USA	
Leather_Khussa,Chaman,1,2622.00,0,Local_Pakistan	
Leather_Khussa,Quetta,1,1257.00,0,UAE	
Leather_Khussa,Chaman,2,2264.00,0,Saudi_Arabia	
Leather_Khussa,Turbat,2,2697.50,0,Oman	
Leather_Khussa,Sibbi,1,1005.00,0,UK	
Leather_Khussa,Quetta,2,2236.00,0,Saudi_Arabia	
Leather_Khussa,Turbat,1,2170.00,0,Saudi_Arabia	
Leather_Khussa,Quetta,1,2561.00,0,UK	
Leather_Khussa,Zhob,1,2957.00,0,Saudi_Arabia	
Leather_Khussa,Khuzdar,1,1281.00,1,Saudi_Arabia	
Leather_Khussa,Turbat,1,2984.00,1,Saudi_Arabia	
Leather_Khussa,Chaman,1,2475.00,0,Oman	
Leather_Khussa,Zhob,1,1155.00,0,Local_Pakistan	
Leather_Khussa,Nushki,1,725.00,0,Saudi_Arabia	
Leather_Khussa,Zhob,1,1913.00,0,UK	
Leather_Khussa,Nushki,1,3141.00,0,Saudi_Arabia	
Leather_Khussa,Gwadar,1,1438.00,0,Local_Pakistan	
Leather_Khussa,Quetta,2,2842.00,0,Local_Pakistan	
Leather_Khussa,Gwadar,1,1767.00,0,Iran	
Leather_Khussa,Chaman,1,3800.00,1,Oman	
Leather_Khussa,Gwadar,1,3212.00,0,Oman	
Leather_Khussa,Quetta,1,1579.00,0,UK	
Leather_Khussa,Gwadar,2,2673.00,1,Oman	
Leather_Khussa,Quetta,1,2984.00,0,UAE	
Leather_Khussa,Turbat,1,624.00,0,UAE	
Leather_Khussa,Khuzdar,1,2130.00,0,Oman	
Leather_Khussa,Quetta,2,2153.00,1,Saudi_Arabia	
Leather_Khussa,Khuzdar,1,1753.00,0,UAE	
Leather_Khussa,Quetta,3,2241.67,0,USA	
Leather_Khussa,Kalat,1,1758.00,0,Local_Pakistan	
Leather_Khussa,Panjgur,1,1329.00,0,UK	
Leather_Khussa,Khuzdar,1,1613.00,0,Saudi_Arabia	
Leather_Khussa,Zhob,1,861.00,0,UK	
Leather_Khussa,Sibbi,1,1293.00,0,USA	
Leather_Khussa,Gwadar,1,2628.00,0,Local_Pakistan	
Leather_Khussa,Zhob,1,2090.00,0,UK	
Leather_Khussa,Gwadar,1,2040.00,0,UK	
Leather_Khussa,Chaman,1,1260.00,0,Oman	
Leather_Khussa,Quetta,1,1337.00,0,Saudi_Arabia	
Leather_Khussa,Chaman,1,2698.00,0,UK	
Leather_Khussa,Khuzdar,1,2450.00,0,UK	
Leather_Khussa,Turbat,1,921.00,0,Local_Pakistan	
Leather_Khussa,Nushki,1,3731.00,1,UAE	
Leather_Khussa,Quetta,2,2528.50,0,UAE	
Leather_Khussa,Khuzdar,1,2716.00,0,UK	
Leather_Khussa,Turbat,1,2522.00,0,Saudi_Arabia	
Leather_Khussa,Gwadar,1,2962.00,0,Oman	
Leather_Khussa,Quetta,2,1532.50,0,UAE	
Leather_Khussa,Sibbi,1,3521.00,0,UK	
Leather_Khussa,Quetta,2,2000.00,0,Oman	
Leather_Khussa,Chaman,1,948.00,0,Oman	
Leather_Khussa,Sibbi,1,1819.00,0,UAE	
Leather_Khussa,Kalat,1,3392.00,0,Saudi_Arabia	
Leather_Khussa,Gwadar,1,2090.00,0,UAE	
Leather_Khussa,Khuzdar,1,668.00,1,UK	
Leather_Khussa,Gwadar,1,1086.00,0,USA	
Leather_Khussa,Khuzdar,1,1580.00,0,Local_Pakistan	
Leather_Khussa,Sibbi,2,2471.50,1,UK	
Leather_Khussa,Turbat,1,1837.00,0,UAE	
Leather_Khussa,Chaman,1,3782.00,0,UAE	
Leather_Khussa,Kalat,1,995.00,0,Iran	
Leather_Khussa,Sibbi,1,1505.00,1,Oman	
Leather_Khussa,Quetta,1,1524.00,0,Saudi_Arabia	
Leather_Khussa,Chaman,1,1325.00,1,Local_Pakistan	
Leather_Khussa,Quetta,1,3075.00,0,UAE	
Leather_Khussa,Turbat,2,1177.00,0,USA	
Leather_Khussa,Quetta,2,3099.50,1,Local_Pakistan	
Leather_Khussa,Kalat,1,2736.00,0,UK	
Leather_Khussa,Khuzdar,1,2889.00,0,Iran	
Leather_Khussa,Quetta,1,1983.00,0,Iran	
Leather_Khussa,Turbat,1,2151.00,0,Saudi_Arabia	
Leather_Khussa,Quetta,1,2341.00,0,UK	
Leather_Khussa,Gwadar,1,3335.00,0,USA	
Leather_Khussa,Kalat,1,3713.00,0,Iran	
Leather_Khussa,Gwadar,1,2492.00,0,Oman	
Leather_Khussa,Chaman,1,1907.00,0,Oman	
Leather_Khussa,Quetta,2,1005.00,0,Saudi_Arabia	
Leather_Khussa,Nushki,1,2377.00,0,Local_Pakistan	
Leather_Khussa,Sibbi,1,920.00,1,Local_Pakistan	
Leather_Khussa,Chaman,1,2094.00,0,Local_Pakistan	
Leather_Khussa,Quetta,1,3692.00,0,Oman	
Leather_Khussa,Turbat,1,3482.00,0,USA	
